id,player_name
5038,Álex Alegría
5045,Manu García
5051,Gabriel Mercado
5060,Aleksandar Katai
5071,Nicolás Gaitán
5080,Emre Colak
5115,Christian Santos
5116,Pione Sisto
5145,Michael Santos
1808,Nenad Krsticic
1884,Facundo Roncaglia
1891,Guilherme
2057,Ezequiel Ponce
3237,Aissa Mandi
3346,Jonas Martin
3432,Lacina Traoré
5034,Rafa Navarro
5044,Víctor Laguardia
5047,Rubén Sobrino
5055,Mateo García
5066,David Timor
5102,Jhon Steven Mondragón
5111,Ganso
5113,Santos Borré
396,Hiroshi Kiyotake
1131,Rodrigo Ely
2547,Theo Hernández
3419,Elderson Echiéjilé
3567,Samuel Umtiti
5031,Álvaro Lemos
5032,Andrew Hjulsager
5036,Riza Durmisi
5037,Darko Brasanac
5064,Dimitrios Siovas
5075,Rubén Peña
5077,Mikel Vesga
5090,David García
5091,Alex Berenguer
5092,Goran Causic
5098,Olavide
5101,Carlos Clerc
5104,Sverrir Ingi Ingason
5110,Mariano
5117,Víctor Díaz
5119,Martín Mantovani
5120,Nano
5130,Fran Mérida
5169,Youssef En-Nesyri
5170,Felipe Gutiérrez
5205,Miguel Flaño
112,Alejandro Gálvez
980,Franck Tabanou
1561,Panagiotis Kone
1618,Diego López
1806,Alberto Brignoli
1920,Gabriel Silva
1934,Gastón Silva
1951,Sime Vrsaljko
1987,Zdravko Kuzmanovic
2415,David Soria
2418,Álvaro Odriozola
2468,Óscar
2479,Toni Lato
2519,Tejero
2570,Nacho Gil
2581,Asdrúbal
2589,Rafa Mir
3279,Bakary Koné
3301,Salvatore Sirigu
3609,Matthieu Saunier
5033,Iván Villar
5035,Alin Tosca
5039,Ryan Donk
5040,Álex Martínez
5041,Benito Ramírez
5042,Fernando Pacheco
5046,Óscar Romero
5048,Daniel Torres
5049,Adrià Ortolá
5052,Walter Montoya
5054,Hélder Lopes
5056,Marlon Santos
5057,Jasper Cillessen
5058,Carles Aleñá
5059,Denys Boyko
5062,Yeray Álvarez
5063,Saborit
5070,Nereo Champagne
5076,Cristian Rivera
5078,Fernando Amorebieta
5079,Erik Exposito
5081,Edu Expósito
5082,Ola John
5083,Marlos Moreno
5084,Bruno Gama
5088,Buñuel
5089,Nikola Vujadinovic
5094,Fausto
5096,De las Cuevas
5097,Javier Flaño
5099,Jaime Romero
5100,Nauzet
5103,Martin Hongla
5105,Victorien Angban
5106,Aly Mallé
5107,Entrena
5108,Omer Atzili
5114,Raúl García
5118,Alberto
5121,Markel Areitio
5125,José Carlos
5126,José Ángel
5127,Davy Roef
5128,Oier
5132,Jean Carlos
5133,Aarón Martín
5134,Óscar Melendo
5135,David Concha
5139,Raoul Loé
5140,Kike Barja
5141,Unai García
5142,Luis Perea
5143,Mario Fernández
5144,Luis Muñoz
5146,Mikel Villanueva
5149,Diego Barrios
5150,Pablo Fernández
5152,Juan Rodríguez
5153,Kévin Rodrigues
5157,Iván Márquez
5158,Akram Afif
5160,Imanol García
5164,Leo Suárez
5166,Koné
5167,Mario González
5171,Tano
5173,Asier Villalibre
5179,Jon Guridi
5180,Jon Toral
5181,Omar Ramos
5186,Roman Zozulia
5187,Rubén Sánchez
5188,Borja Valle
5192,Tyronne
5196,Otegui
5202,Cristian Espinoza
5203,Jon Serantes
5204,Lluis Sastre
5207,Javi Álamo
5210,Aitor Cantalapiedra
6124,Maxi Gómez
6118,Portu
6217,Enis Bardhi
1229,Luis Muriel
6528,Loren Morón
6218,Emmanuel Boateng
3261,Diego Rolan
6121,Juanpe
1421,Cristian Tello
1516,Geoffrey Kondogbia
2532,Amath Diedhiou
3226,Ousmane Dembélé
6288,Michael Olunga
3343,Ryad Boudebouz
4699,Simon Kjaer
5197,Achraf Hakimi
5199,Raba
6115,Aday Benítez
6164,Andrés Guardado
1847,Giampaolo Pazzini
3061,Javi García
3264,Mauro Arambarri
3305,Paul Baysse
4034,José Campaña
4741,Cheick Doukoure
5162,Nacho Vidal
5209,Naranjo
5272,Emre Mor
6114,Pedro Alcalá
6116,Álex Granell
6135,Guido Pizarro
6136,Mario Hermoso
6149,Unai Núñez
6150,Iñigo Córdoba
6151,Djené Dakonam
6152,Álvaro Jiménez
6153,Gaku Shibasaki
6166,Francis
6215,Sergio Postigo
6216,Chema Rodríguez
6226,Iván Alejo
6227,Brais Méndez
6368,Mathías Olivera
6494,Roger Martínez
6496,Ermedin Demirovic
6533,Anthony Lozano
46,Jairo Samperio
336,Johannes Geis
1003,Pablo Maffeo
1095,Ezequiel Muñoz
1167,Alberto Aquilani
1189,Lucas Boyé
1594,Hernán Toledo
2074,Borja Lasso
2350,Cifuentes
2449,Pedro López
2534,Andrés Prieto
3354,Sébastien Corchia
3510,Oussama Tannane
3766,Kevin Soni
3820,Maxime Lestienne
3943,Sulley Muntari
5112,Toño Ramírez
5148,Imanol Sarriegui
5178,Antonio Moya
5184,Mozo
5194,Sergio Arribas
5198,Martín Aguirregabiria
5201,Darío Poveda
5206,Alejandro Mula
5642,Erick Cabaco
6073,Guillermo Maripán
6074,Enzo Zidane
6075,Antonio Sivera
6076,Nemanja Maksimovic
6078,Leandro Chichizola
6079,Fabio González
6117,Pere Pons
6119,Olarenwaju Kayode
6120,Bono
6125,Stanislav Lobotka
6154,Sergio Mora
6165,Juanjo Narváez
6168,Leandro Cabrera
6214,Raúl Fernández
6220,Rúben Semedo
6222,Chuca
6224,Marko Dmitrovic
6225,Paulo Oliveira
6241,Federico Valverde
6242,Johan Mojica
6243,Jonás Ramalho
6244,Emanuel Cecchini
6248,Borja Herrera
6269,Luca Zidane
6297,Esteban Rolón
6318,Lionel Carole
6325,Andoni Gorosabel
6341,Julio Gracia
6342,Gerard Valentín
6343,Barri
6347,Shaquell Moore
6354,Ramiro Guerra
6363,Francis Uzoho
6367,Carlos Calderón
6371,Alejandro Robles
6376,Adrián Diéguez
6404,Hacen
6426,Daniel Pacheco
6427,Aitor Ruibal
6442,Ignasi Miquel
6455,Eloi Amagat
6469,Gabriel Peñalba
6470,José Arnáiz
6471,Aldo One
6473,Merveille Ndockyt
6481,Robert Mazán
6495,Koke
6509,Maksym Koval
6515,Jaime Sierra
6534,Andoni López
6537,Matías Aguirregaray
6550,Imoh Ezekiel
6569,Armando Sadiku
6572,Guilherme Arana
6573,Axel Werner
6619,Víctor López
6637,Hugo Duro
6659,Carlos Isaac
6673,Francesc Regis
6675,Fahad Al Muwallad
6688,Aly Abeid
6689,Iván Rodríguez
6716,Daniel Molina
6720,Arona Sané
6738,Alberto Redondo
6739,David Alba
6740,Miguel Ángel Rubio
6749,Mujaid Sadick
6757,Alberto López
6759,Juan Cruz
6760,José Lara
6763,Salem Al Dawsari
4229,Raúl de Tomás
7009,Jaime Mata
5657,Karl Toko Ekambi
6955,Ezequiel Ávila
6170,André Silva
7208,Samuel Chukwueze
7349,Enric Gallego
3211,Martin Braithwaite
6570,Óscar Rodríguez
6951,Álex Gallar
7071,Álvaro García
222,Arturo Vidal
5159,Marc Cardona
5212,Sergi Guardiola
6567,Jonathan Silva
6917,Rubén Alcaraz
6921,Óscar Plano
6930,Néstor Araújo
6950,Jorge Pulido
7398,Wu Lei
44,Pablo De Blasis
1425,Nikola Kalinic
2044,Daniele Verde
2815,Quincy Promes
3425,Thomas Lemar
5666,Mouctar Diakhaby
6919,Toni Villa
6922,Antoñito
6953,Gonzalo Melero
7008,Vinícius Júnior
7019,Peru Nolaskoain
1874,Samuele Longo
3208,Óscar Trejo
3262,Malcom
4515,Facundo Ferreyra
6916,Fernando Calero
6918,Anuar Mohamed
6931,Fran Beltrán
6939,Luca Sangalli
6949,Jorge Miramón
6956,David Ferreiro
6967,Luis Advíncula
7070,Santiago Comesaña
7113,Santiago Arias
7131,Borja Garcés
7174,Adrià Pedrosa
7233,Joaquín Fernández
7308,Ander Barrenetxea
7339,Samu Sáiz
7525,Waldo Rubio
7528,Sergio Camello
341,Franco Di Santo
1390,Marko Rog
1932,Sanjin Prcic
2123,Lluis López
2574,Miguelón
2594,Sergio Akieme
3274,Maxime Gonalons
3694,Joris Gnagnon
4175,Pere Milla
4193,Aitor Fernández
4202,Kevin
5185,Unai Simón
5211,Wilfrid Kaptoum
5607,Junior Alonso
6126,Ander Guevara
6257,Juan Soriano
6592,Manuel Morlanes
6669,Dennis Eckert
6816,Jean-Clair Todibo
6914,Javi Moyano
6915,Kiko Olivas
6920,Chris Ramos
6924,Miguel De la Fuente
6926,William Carvalho
6927,Raphael Dwamena
6933,Javi Puado
6934,Álex López
6938,Santiago Cáseres
6942,Arthur
6943,Patrick Twumasi
6952,Damián Musto
6957,Serdar Gurler
6958,Rajko Brezancic
6959,Roberto Santamaría
6969,Sergio Moreno
6970,Tomás Vaclik
7012,Gelson Martins
7020,Gorka Guruzeta
7022,Daniel Ojeda
7099,Paik Seung-Ho
7100,Jordi Calavera
7101,Martín Merquelanz
7119,Kenneth Omeruo
7128,Carlos Akapo
7129,Juan Aguilera
7132,Francisco Montero
7133,Andrés Solano
7155,Nikola Vukcevic
7165,Rodrigo Tarín
7169,Moses Simon
7182,Moisés Delgado
7188,Aleksandar Jovanovic
7194,Andriy Lunin
7195,Roberto López
7245,Javi Sánchez
7246,Valery Fernández
7258,Joaquín Muñoz
7271,Fran Manzanara
7274,Cristian Ganea
7276,Robin Le Normand
7303,Camacho
7306,Aihen Muñoz
7313,Lee Kang-In
7343,Cristo González
7350,Yangel Herrera
7351,Victor Mollejo
7354,Diego Lainez
7364,Vasyl Kravets
7368,Emmanuel Apeh
7385,Javi Galán
7402,Álex Blanco
7409,Alfa Semedo
7424,Alex Sola
7426,Stiven Plaza
7492,Xavier Quintillá
7514,Lucas Olaza
7523,Javier Díaz
7526,Martín Zubimendi
7547,Moussa Wagué
7548,Riqui Puig
7549,Abel Ruiz
7555,Miguel Marí
7586,Álex Collado
7604,Alejandro Catena
7609,Carles Pérez
1109,Lucas Ocampos
1235,Ante Budimir
3667,Nabil Fekir
7863,Antonio Puertas
7887,Luuk de Jong
7841,Dani Rodríguez
7843,Lago Junior
8001,Takefusa Kubo
7856,Aridane Hernández
7860,Domingos Duarte
2925,Fedor Smolov
6228,Luka Jovic
7781,Frenkie de Jong
7834,Manu Vallejo
7861,Germán Sánchez
7872,Hernâni
8015,Rodrygo
8131,Iñigo Pérez
8316,Roger Assalé
1129,Suso
1588,Raúl Albiol
5138,Alejandro Pozo
6233,Ferland Mendy
6433,Jules Koundé
7217,Javier Avilés
7779,Oihan Sancet
7824,Gabriel Fernández
7825,Iker Losada
7839,Lumor Agbenyenu
7857,Jon Moncayola
7858,Juan Villar
7871,Borja Sainz
8029,Lisandro Magallán
8135,Esteban Burgos
8267,Guido Rodríguez
8271,Fernando Niño
8353,Antoñin
8500,Víctor García
1254,Alessandro Florenzi
1320,Federico Barba
1837,Aleksandar Trajkovski
2346,Aarón
2555,Remiro
3362,Rony Lopes
3473,Yannis Salibur
3769,Gil Dias
4168,Javi Muñoz
4771,Pablo Chavarria
5109,Rui Silva
5124,Alberto Rodríguez
5172,Juan Pérez
5174,Caro
6004,Brandon
6017,Chidozie Awaziem
6925,Samuel Pérez
6987,Filip Bradaric
7175,Näis Djouahra
7315,Pipa
7380,Víctor Campuzano
7584,Paulino De la Fuente
7605,Manuel Sánchez
7780,Gaizka Larrazabal
7826,Joseph Aidoo
7827,Sergio Bermejo
7828,Jorge Sáenz
7829,Eder Militão
7836,Manolo Reina
7837,Joan Sastre
7838,Martin Valjent
7840,Iddrisu Baba
7842,Aleix Febas
7844,Xisco Campos
7845,Aleksander Sedlar
7846,Miquel Parera
7847,Fran Gámez
7859,Sergio Herrera
7862,Yan Eteki
7864,Carlos Neva
7870,Luis Rioja
7886,Matías Vargas
7888,Nemanja Gudelj
7889,Dani Martín
7893,Héctor Herrera
7894,Ivan Saponjic
7896,José Antonio Martínez
7905,Fede San Emeterio
7916,Pol Lozano
7917,Marc Pedraza
8002,Rodrigo Riquelme
8014,Abdón Prats
8041,Ismael Gutiérrez
8042,Raul García
8051,Ismail Köybasi
8058,Thierry Correia
8073,Aridai Cabrera
8086,Víctor Gómez
8091,Ronald Araújo
8107,Jorge De Frutos
8140,Munas Dabbur
8142,Edgar González
8149,Vicente Esquerdo
8159,Florent Poulolo
8183,Pablo Martínez
8184,Eliseo
8195,Gonzalo Pereira
8203,Mario Rodríguez
8209,Miguel Ángel Atienza
8212,Juan Hernández
8230,German Valera
8263,Javi Martínez
8266,Óscar Clemente
8306,Sofian Chakla
8307,Ljubomir Fejsa
8320,Leonardo Koutris
8329,Unai Vencedor
8334,Hugo Guillamón
8390,Rafa Soares
8412,José Luis Rodríguez
8413,Javier López
8414,Mahmoud Abdallahi
8415,Jacobo González
8417,Álex Baena
8419,Matheus Fernandes
8423,Jon Pacheco Dozagarat
8424,Aimar Oroz
8425,Giorgi Kochorashvili
8429,Luka Romero
8461,Nicolás Melamed
8470,Kike Pérez
8507,Manuel Garrido
8509,Joan Monterde
8525,Álex Blesa
8531,Adrià Guerrero
8554,Rafael Obrador
8761,Shon Weissman
8978,Luis Suárez
8893,Josan
8933,Marcos de Sousa
1491,Alejandro Gomez
8894,Raúl Guti
8935,Pedri
9024,Yeremi Pino
2597,Dani Calvo
8727,Jon Morcillo
8732,Marcos Mauro
8735,Salvi Sánchez
8774,Dani Gómez
8849,Alberto Perea
8895,Tete Morente
8979,Sergiño Dest
9011,Óscar Mingueza
9305,Augusto Solari
6282,Emiliano Rigoni
7286,Juan Miranda
7330,Uros Racic
7493,Jaime Seoane
8122,Sergio Carreira
8711,Miguel Baeza
8725,Luis Milla
8726,Alberto Soro
8736,Jorge Pombo
8750,Rodrigo Battaglia
8769,Dani Escriche
8771,Yunus Musah
8907,Mickaël Malsa
8939,Marcos Acuña
9008,Jairo Izquierdo
9031,Jota
9243,Ilaix Moriba
1290,Miralem Pjanic
2372,Rubén Yáñez
3206,Yann Bodiger
3248,Omenuke Mfulu
3367,Youssouf Kone
3388,Karim Rekik
4017,Juan Sánchez Miño
4799,Abdoulaye Diaby
5131,Eugeni
5994,Saidy Janko
6546,Jawad El Yamiq
6783,Idrissa Doumbia
7050,Lucas Torró
7072,Jokin Ezkieta
7142,Moussa Dembele
7355,Paul Akouokou
7417,Christian Oliva
7516,Nehuén Pérez
7835,Aritz Arambarri
7940,Denis Vavro
7942,Bobby Adekanye
8103,Modibo Sagnan
8108,Daniel Cárdenas
8210,Sergio Cubero
8215,Pepe Sanchez
8319,Ricard Sánchez
8410,Rodrigo Sánchez
8433,José Manuel Fontán
8513,Miguel Gutiérrez
8542,Unai Dufur
8576,Koba Koindredi
8707,Damian Kadzior
8708,Unai Arietaleanizbeaskoa
8709,Eñaut Mendía
8710,Renato Tapia
8712,Miguel Rodriguez
8713,Gabriel Veiga
8728,Oier Zarraga
8730,David Gil
8731,Isaac Carcelén
8733,Alfonso Espino
8734,Sergio González
8737,Jens Jonsson
8738,Filip Malbasic
8739,Alberto Cifuentes
8740,Marc Baró
8741,Fali
8744,Juan Cruz
8751,Sergi García
8762,Luis Pérez
8763,Kuki Zalazar
8764,Oriol Rey
8765,Roberto Navarro
8767,Kelechi Nwakali
8772,Guillem Molina
8775,Son
8823,Ante Palaversa
8861,Urko Gonzalez
8862,Sergio Arribas
8863,Marvin Park
8890,Edgar Badía
8891,Gonzalo Verdú
8892,Josema
8896,Nino
8897,Ramón Folch
8901,Jony Álamo
8921,Iñigo Vicente
8938,Jon Ander Garrido
8949,Jeremías Ledesma
8972,Victor Chust
9032,Tomás Tavares
9033,Iván Marcone
9035,Jeison Lucumí
9109,Ángel Jiménez
9110,Sergio Barcia
9111,Isma Ruiz
9112,Kingsley Fobi
9113,Álvaro Bravo
9114,Juan Brunet
9115,Daniel Plomer
9132,Oussama Idrissi
9144,Manuel Nieto
9170,John Finn
9173,Lautaro de León
9174,Edgar Sevikyan
9181,Sergio Benito
9199,John Donald
9203,Álex Millán
9208,Sabit Abdulai
9211,Nico Williams
9218,Juan Iglesias
9240,Jordan Holsgrove
9241,Alfon
9244,Stephane Paul Keller
9245,Mamor Niang
9268,Koffi
9280,Antonio Blanco
9335,Ferro
9340,Helibelton Palacios
9353,Álex Martín
9457,José Boacho
9496,Alejandro Cantero
9519,Carlos Domínguez
9520,Hugo Sotelo
9534,Álvaro Bastida
7224,Boulaye Dia
9002,Vedat Muriqi
9794,Franco Cervi
9813,Randy Nteka
391,David Alaba
5230,Thomas Delaney
6766,Dani Vivian
7359,Eduardo Camavinga
7716,Darío Benedetto
8284,Julen Lobete
8986,Omar Alderete
9774,Mamadou Loum
9802,Nico González
9804,Gavi
9812,Isi Palazón
9815,Pathé Ciss
9917,Thiago Galhardo
10323,Jesús Corona
3568,Clément Grenier
4242,Stefan Mitrovic
5155,Keidi Bare
5672,Iván Balliu
5907,Varazdat Haroyan
7648,Tonny Vilhena
8489,Jorge Cuenca
8549,Ferrán Jutglà
9754,Brian Oliván
9757,Franco Russo
9760,Kike Hermoso
9810,Fran García
9820,Mario Hernández
9825,Nicolás Serrano
9937,Santiago Arzamendia
9970,Antonio Sánchez
10095,Abdessamad Ezzalzouli
10371,Giovanni González
10400,Myrto Uzuni
1146,Jakub Jankto
2551,Pepelu
3295,Javier Pastore
3399,Youssouf Sabaly
6102,Landry Dimata
6396,Jordi Mboula
6750,Gonzalo Villar
7079,Marcelo Saracchi
7251,Robert
7432,Reinildo
7529,Iván Martín
8409,Juanlu Sanchez
8420,Monchu
8499,Daniel Villahermosa
8586,Nikita Iosifov
8969,Florentino Luís
9078,Sergio Santos
9160,Matthew Hoppe
9214,Carlo Adriano García
9217,Jesús Vázquez
9275,Iván Romero
9403,Raúl Torrente
9465,Beñat Turrientes
9693,Giorgi Mamardashvili
9697,José Macías
9698,Diego Conde
9755,Inigo Ruiz de Galarreta
9756,Dominik Greif
9759,José Manuel Calderón
9761,Tomás Alarcón
9762,Milutin Osmajic
9763,Iván Chapela
9764,Martín Calderón
9765,Enric Franquesa
9768,Jesús Areso
9769,Barbero
9771,Óscar Gil
9772,Gori
9773,Joan García
9775,Saul García
9793,Matías Dituro
9795,Javier Serrano
9796,Giuliano Simeone
9803,Yusuf Demir
9805,Álex Balde
9808,Pedro Ortiz
9809,José Ángel Carmona
9811,Óscar Valentín
9814,Andrés Martín
9816,Yacine Qasmi
9817,Esteban Saveljich
9822,Luis Abram
9824,Julen Agirrezabala
9838,Josep Gayá
9839,Leo Román
9847,Luís Maximiano
9918,Alex Petxarromán
9938,Jaume Grau
9968,Nikola Maras
9976,Lluís Recasens
10010,Jesús Owono
10014,Cristo Romero
10024,Cristhian Mosquera
10037,Pedro Benito
10038,Raúl Parra
10067,Rubén Sánchez
10078,Hugo Álvarez
10096,Álvaro Sanz
10101,Carlos Martín
10104,Adrián Butzke
10121,Ilias Akhomach
10128,Javi Llabrés
10155,Rubén Iranzo
10163,Luismi Cruz
10181,Alex Tirlea
10188,Peter
10189,Marc Pubill
10191,Valentino Fattore
10209,Jofre Carreras
10213,Álvaro Aguirre
10221,Tomás Mendes
10222,Estanis Pedrola
10224,Mika Mármol
10226,Omar Faraj
10273,Iker Benito
10320,Orbelín Pineda
10364,Nahuel Tenaglia
10382,Eray Cömert
10399,Juan Latasa
10401,Njegos Petrovic
10402,Matías Arezo
10435,Ander Martín
10502,Alejandro Asensio
10561,Jesús Santiago
10562,Mario Dominguez
10577,Mario Gila
10590,Marc Urena
10601,Alejandro Primo
10618,Unai Ropero
227,Robert Lewandowski
10948,Valentín Castellanos
11340,Cyle Larin
8294,El Bilal Touré
10943,Samuel Lino
11099,Lázaro
8963,Nahuel Molina
11070,Jørgen Strand Larsen
291,Haris Seferovic
1450,Umar Sadiq
9694,Diego López
10949,Arnau Martinez
10971,Srdjan Babic
10975,Largie Ramazani
11288,César Montes
11322,Viktor Tsygankov
7051,Gonçalo Paciência
8825,Reinier
10412,Gastón Álvarez
10972,Lucas Robertone
11057,André Almeida
11379,Selim Amallah
451,Matija Nastasic
1461,Pol Lirola
1489,Franck Kessié
2592,Lazo
3517,Ronael Pierre Gabriel
4169,Iván Sánchez
7226,Chumi
7981,Nianzou Kouassi
8422,Javi Hernández
8665,Loic Bade
8685,Mohamed Ali-Cho
8696,Pape Alassane Gueye
8702,Tinotenda Kadewere
8773,Álex Centelles
10322,Javier Guerra
10334,Kike Salas
10883,Gonzalo Plata
10884,Álvaro Aguado
10946,Yan Couto
10947,Ramón Terrats
10973,Íñigo Eguaras
10974,Samú Costa
10977,Arnau Puigmal
10982,Copete
11030,Luiz Henrique
11041,César De la Hoz
11071,Brian Ocampo
11186,Alvaro Rodríguez
11358,José Gragera
11412,Alberto Mari
11419,Jorge Pascual
3059,Axel Witsel
3451,Benjamin Lecomte
6177,Luiz Felipe
6560,Aurelien Tchouameni
7023,Dennis Hadzikadunic
7287,Iñaki Peña
7600,Luca De La Torre
7718,Predrag Rajkovic
8025,Kasper Dolberg
8649,Houboulang Mendes
8753,Fran Delgado
8948,Aitor Paredes
9015,Cenk Özkacar
9267,Momo Mbaye
9272,Filip Jorgensen
9466,Jon Ander Olasagasti
9533,Mamady Diarra
9898,Fernando Medrano
9922,Jon Karrikaburu
10156,Ángel Algobia
10159,Roger Martínez
10430,Antonio Gomis
10494,Pablo Barrios Rivas
10857,Pablo Ibáñez
10858,Jorge Herrando
10869,Agustín Marchesín
10870,Williot Swedberg
10873,Nabili Zoubdi Touaizi
10875,Omar El Hilali
10876,Simo
10885,Sekou Gassama
10886,Iván Fresneda
10887,Álvaro Aceves
10888,David Torres
10889,Roberto Arroyo
10915,Diego Méndez
10916,Pablo Muñoz
10928,Awer Mabil
10944,Fran Pérez
10950,Oscar Ureña
10952,Joel Roca
10954,Ricard Artero
10969,Fernando Martínez
10970,Kaiky
10976,Dyego Sousa
10981,Malcom Adu
10983,Braian Cufré
10987,Fabrizio Angileri
10988,Moi Parra
10990,Álex Revuelta
10998,Alejandro Alfaro
10999,Marcão
11025,Pablo Torre
11042,Marko Milovanovic
11087,Pep Chavarría
11105,Abdul Mumin
11121,Nicolás Fernández Mercau
11147,Lucas Rosa
11154,Pablo Durán
11167,Chadi Riad
11185,Pablo Marín
11202,Alberto del Moral
11204,Jon Magunacelaya
11223,Félix Garreta
11263,Carlos García
11264,Carlos Álvarez
11265,Diego Hormigo
11266,Manu Bueno
11285,Lautaro Blanco
11286,Youba Diarra
11290,Diego Moreno
11318,Abner
11320,Mamadou Mbacke
11321,Diego Collado
11328,Ángel Alarcón
11337,Alexander Callens
11395,Iker Muñoz
11401,Haissem Hassan
11415,Manuel Pozo
11471,Ángel Alarcón
11490,Aleix Garrido
11524,José Antonio de la Rosa
11525,Babatunde Akinsola
11527,Lamine Yamal
11591,Francisco Mwepu
11620,Rubén Quintanilla
11736,Artem Dovbyk
8824,Jude Bellingham
11831,Samu Omorodion
11735,Sávio
10143,Bryan Zaragoza
11743,Kirian Rodríguez
11822,Fermín López
12030,Tasos Douvikas
12305,Isaac Romero
11826,Carlos Benavídez
12041,Roman Yaremchuk
3749,Jonathan Bamba
11531,Unai Gómez
11746,Pejiño
11747,Juan Herzog
12081,Assane Diao
12160,Alberto Moleiro
12190,Arda Güler
12302,Vitor Roque
2624,Djibril Sow
7406,Sory Kaba
7655,Carl Starfelt
7882,Sheraldo Becker
8760,Arsen Zakharyan
9958,Yerson Mosquera
11633,Marc Guiu
11741,Saúl Coco
11742,Álex Suárez
11744,Sergi Cardona
11745,Julián Araujo
11824,Lucas Pires
11825,Abderrahmane Rebbach
11953,Sergi Altimira
12299,Bruno Méndez
12323,Johnny Cardoso
12423,Tadeo Allende
1382,José Callejón
1428,Ianis Hagi
3239,Hamari Traore
4920,Matteo Gabbia
5200,Eric Curbelo
5635,Faitout Maouassa
5730,Famara Diedhiou
5947,Mihailo Ristic
6014,Rominigue Kouame
6643,Francisco Vieites
6712,Enzo Loiodice
7160,Nemanja Radonjic
7515,Andrei Ratiu
7868,Diadie Samassékou
7899,Daley Sinkgraven
8165,Lucien Agoume
8473,Pablo Gozálbez
8571,Ricardo Visus
9038,Aleksandar Radovanovic
9198,Unai Marrero
9297,Abdelkabir Abqar
9450,Dion Lopy
9505,Beñat Prados
10082,Hugo Gonzalez
10107,César Tárrega
10200,Rafa Marín
10381,Ibrahima Koné
10576,Álvaro Fernández
10614,Damián Rodríguez
10930,Etta Eyong
10991,Gorka Rivera
11151,Marc Casadó
11402,Carlos Romero
11503,Marciano Sanca
11537,Santiago García
11540,Carlos Dotor
11541,Nico Paz
11560,Marcos Peña
11629,Abdellah Raihani
11630,Salim El Jebari
11705,Federico Gattoni
11737,Silvi Clua
11740,Álvaro Vallés
11748,Iñaki González
11749,Siebe Van der Heyden
11760,Imanol García de Albéniz
11827,Xeber Alkain
11829,André Ferreira
11830,Sergio Ruiz
11832,Wilson Manafá
11833,Miki Bosch
11834,Adrià Alti
11995,Ibrahima Kebe
12005,Pau Cubarsí
12035,Gonzalo García
12046,Jhon Solis
12082,Pablo Busto
12098,Jastin García
12139,Yarek Gasiorowski
12171,Hector Fort
12174,Jordi Martín
12182,Jon Aramburu
12197,Rachad Dhimi
12207,Victor Parada
12229,Moussa Diakité
12263,Mikel Jauregizar
12294,Carlos Vicente
12298,Augusto Batalla
12300,Jaílson
12301,Antal Yaakobishvili
12310,Stefan Lekovic
12321,Alberto Dadie
12325,Kamil Piatkowski
12392,Arthur Vermeeren
12398,Miguel Crespo
12403,Bruno Langa
12413,Joaquín Panichelli
12417,Aiham Ousou
12442,Kamil Józwiak
12472,Iñigo Arguibide
12537,Asier Osambela
12566,Alberto Risco
12579,Yassin Tallal
356,Alexander Meier
392,Arjen Robben
158,Bas Dost
224,Thomas Müller
186,Karim Bellarabi
210,Raffael
155,Max Kruse
420,Patrick Herrmann
119,Anthony Ujah
208,Lars Stindl
273,Raúl Bobadilla
190,Stefan Kießling
288,Stefan Aigner
340,Klaas-Jan Huntelaar
407,Martin Harnik
422,Mario Götze
4248,Nils Petersen
4280,Davie Selke
83,Kevin Volland
189,Hakan Calhanoglu
397,Tobias Werner
137,Anthony Modeste
147,Naldo
157,Daniel Caligiuri
303,Ivica Olic
319,Marco Reus
426,Daniel Ginczek
2633,Julian Schieber
26,Salomon Kalou
27,Vladimir Darida
45,Yunus Malli
264,Paul Verhaegh
301,Zlatko Junuzovic
308,Ricardo Rodríguez
60,Christian Gentner
86,Eugen Polanski
132,Matthias Lehmann
134,Marcel Risse
271,Ja-Cheol Koo
321,Shinji Kagawa
329,Franck Ribéry
36,Roy Beerens
78,Tarik Elyounoussi
81,Jonathan Schmid
90,Sebastian Rudy
115,Fin Bartels
153,Maximilian Arnold
173,Pierre-Michel Lasogga
194,Admir Mehmedi
261,Julian Brandt
300,Daniel Didavi
360,Ádám Szalai
2648,Änis Ben-Hatira
4246,Mike Frantz
4273,Alexander Madlung
4296,Moritz Stoppelkamp
32,Valentin Stocker
40,Stefan Bell
64,Filip Kostic
110,Theodor Gebre Selassie
135,Yuya Osako
176,Sven Schipplock
179,Zoltán Stieber
275,Tim Matavz
280,Halil Altintop
289,Marc Stendera
320,Jonas Hofmann
381,Ronny
383,Florian Klein
386,Gojko Kacar
412,André Hahn
2632,Elkin Soto
3477,Jimmy Briand
4262,Alban Meha
4300,Tranquillo Barnetta
63,Alexandru Maxim
93,Marcelo
96,Salif Sané
123,Assani Lukimya
128,Pawel Olkowski
131,Jonas Hector
152,Julian Draxler
161,Robin Knoche
174,Aaron Hunt
187,Christoph Kramer
197,Kyriakos Papadopoulos
206,Oscar Wendt
207,Ibrahima Traoré
216,Branimir Hrgota
218,Philipp Lahm
228,Sebastian Rode
230,Xabi Alonso
293,Marco Russ
312,Neven Subotic
316,Gonzalo Castro
333,Benedikt Höwedes
346,Roman Neustädter
349,Artur Sobiech
350,Felix Klaus
